0;0;0;0;0;0;0;0;;;;#;Evento;T Inicial;T Final;A;C;FN;FM;FD;D
119,253;0,164982671;0,026357798;1,085444444;0,79317;-1,00746;-164,65771;0;;;;;;;;;;;;;
119,256;0,023551478;-0,034656473;1,090569827;0,79317;-1,00746;-164,65771;0;;;;;;;;;;;;;
119,296;0,052960245;0,034411825;1,143041794;0,69429;-1,11531;-164,60019;0;;;;;;;;;;;;;
119,334;-0,06211213;0,108361876;1,16598369;0,61118;-1,19627;-164,54265;0;;;;;;;;;;;;;
119,373;-0,073949032;0,056011213;1,2634842;0,69939;-1,29289;-164,47932;0;;;;;;;;;;;;;
119,413;-0,100307849;0,060770642;1,087884811;0,87588;-1,36209;-164,41115;0;;;;;;;;;;;;;
119,452;-0,038317023;0,140088685;1,160980632;1,07518;-1,41933;-164,3427;0;;;;;;;;;;;;;
119,455;-0,161443425;0,067970438;1,045663609;1,07518;-1,41933;-164,3427;0;;;;;;;;;;;;;
119,494;-0,083833843;0,085785933;1,113633028;1,34765;-1,47679;-164,23843;0;;;;;;;;;;;;;
119,533;0,005491335;0,085054027;0,890198777;1,34765;-1,47679;-164,23843;0;;;;;;;;;;;;;
119,573;-0,061746177;0,075291539;0,967076453;1,67839;-1,5465;-164,05618;0;;;;;;;;;;;;;
119,623;-0,05930581;0,086640163;0,904598369;1,67839;-1,5465;-164,05618;0;;;;;;;;;;;;;
119,652;0,022574924;0,078586137;0,927905199;1,78049;-1,62305;-163,88213;0;;;;;;;;;;;;;
119,654;0,006223242;0,056133537;0,894958206;1,78049;-1,62305;-163,88213;0;;;;;;;;;;;;;
119,694;-0,015497452;0,115439348;0,932542304;1,78049;-1,62305;-163,88213;0;;;;;;;;;;;;;
119,735;0,065529052;0,027090724;0,891296636;1,63023;-1,71772;-163,71893;0;;;;;;;;;;;;;
119,772;-0,077488277;0,003416922;0,836750255;1,43567;-1,70529;-163,64078;0;;;;;;;;;;;;;
119,812;0,028066259;0,014765545;0,927051988;1,34382;-1,6836;-163,60141;0;;;;;;;;;;;;;
119,852;-0,08541998;0,056987768;0,922414883;1,20062;-1,70843;-163,56427;0;;;;;;;;;;;;;
119,854;-0,002440367;0,08066055;0,96366055;1,20062;-1,70843;-163,56427;0;;;;;;;;;;;;;
119,894;-0,032337411;0,022819572;0,944745158;1,08731;-1,75277;-163,52641;0;;;;;;;;;;;;;
119,937;0,00646789;0,105799185;1,005272171;0,89887;-1,82023;-163,4894;0;;;;;;;;;;;;;
119,973;-0,034656473;0,018792049;0,941572885;0,68358;-1,95235;-163,45511;0;;;;;;;;;;;;;
120,014;0,018792049;0,119222222;0,962927625;0,51939;-1,99838;-163,4202;0;;;;;;;;;;;;;
120,051;0,050276249;0,089446483;1,010884811;0,28071;-2,14282;-163,3485;0;;;;;;;;;;;;;
120,053;0,012813456;0,084810398;1,09911213;0,28071;-2,14282;-163,3485;0;;;;;;;;;;;;;
120,094;0,0927421;0,093230377;1,052375127;0,10536;-2,25848;-163,31517;0;;;;;;;;;;;;;
120,145;0,07785423;0,096524975;1,084956167;-0,09025;-2,41579;-163,28304;0;;;;;;;;;;;;;
120,172;0,045150866;0,097622834;0,983062181;-0,27393;-2,54482;-163,25055;0;;;;;;;;;;;;;
120,212;0,063333333;0,068336391;1,057987768;-0,44305;-2,64677;-163,21725;0;;;;;;;;;;;;;
120,256;0,125933741;0,092985729;1,085444444;-0,5951;-2,73411;-163,17836;0;;;;;;;;;;;;;
120,257;0,054913354;0,096524975;1,112901121;-0,5951;-2,73411;-163,17836;0;;;;;;;;;;;;;
120,293;0,129106014;0,126056065;1,065798165;-0,5951;-2,73411;-163,17836;0;;;;;;;;;;;;;
120,333;0,051740061;0,124591233;1,045907238;-0,80821;-2,89232;-163,07631;0;;;;;;;;;;;;;
120,372;0,055400612;0,146556575;1,116318043;-0,84729;-2,94206;-163,05008;0;;;;;;;;;;;;;
120,411;0,076390418;0,092619776;1,066041794;-0,85358;-3,00301;-162,97415;0;;;;;;;;;;;;;
120,451;0,112266055;0,015863405;1,065187564;-0,86154;-2,97852;-162,93126;0;;;;;;;;;;;;;
120,454;0,034534149;0,08541998;0,995875637;-0,86154;-2,97852;-162,93126;0;;;;;;;;;;;;;
120,493;0,198296636;0,00927421;0,910212029;-0,78157;-2,95937;-162,87331;0;;;;;;;;;;;;;
120,545;-0,179382263;0,133011213;1,18087054;-0,75693;-2,94023;-162,81346;0;;;;;;;;;;;;;
120,577;0,021965341;-0,121540265;1,120466871;-0,75693;-2,94023;-162,81346;0;;;;;;;;;;;;;
120,611;-0,150094801;0,046737003;1,042002039;-0,12119;-2,87683;-162,73303;0;;;;;;;;;;;;;
120,659;-0,081393476;0,11690316;1,049324159;0,40447;-2,91112;-162,63504;0;;;;;;;;;;;;;
120,66;0,037340469;0,050885831;1,01112946;0,40447;-2,91112;-162,63504;0;;;;;;;;;;;;;
120,691;-0,137037717;0,063211009;0,943890928;0,57907;-2,91907;-162,56926;0;;;;;;;;;;;;;
120,733;0,05649949;0,04917737;1,095695209;0,8525;-3,00745;-162,5067;0;;;;;;;;;;;;;
120,773;-0,128008155;0,069800204;0,946332314;0,88971;-3,06884;-162,46161;0;;;;;;;;;;;;;
120,811;-0,185971458;0,137525994;0,990750255;1,08107;-3,14642;-162,41083;0;;;;;;;;;;;;;
120,85;0,041733945;0,057475025;0,912286442;1,13528;-3,22202;-162,36914;0;;;;;;;;;;;;;
120,852;-0,196222222;0,126422018;0,885561672;1,13528;-3,22202;-162,36914;0;;;;;;;;;;;;;
120,893;-0,005491335;0,100185525;0,950236493;1,11029;-3,28849;-162,32921;0;;;;;;;;;;;;;
120,936;-0,033191641;0,017328236;0,824059123;1,0167;-3,34529;-162,29692;0;;;;;;;;;;;;;
120,97;-0,108361876;0,153390418;1,00356371;0,86976;-3,37096;-162,27101;0;;;;;;;;;;;;;
121,011;-0,02050051;0,088104995;0,936447503;0,71162;-3,44188;-162,24509;0;;;;;;;;;;;;;
121,053;-0,013667686;0,108117227;0,754381244;0,5022;-3,46005;-162,2215;0;;;;;;;;;;;;;
121,091;0,076634047;0,072973496;0,957558614;0,2185;-3,52076;-162,20203;0;;;;;;;;;;;;;
121,093;0,152779817;0,037828746;1,008200815;0,2185;-3,52076;-162,20203;0;;;;;;;;;;;;;
121,132;0,195733945;-0,001708461;0,977083588;-0,14939;-3,52531;-162,18739;0;;;;;;;;;;;;;
121,187;0,152291539;0,086396534;1,227363914;-0,56428;-3,55525;-162,21541;0;;;;;;;;;;;;;
121,21;0,171571865;0,119222222;1,264460754;-1,00791;-3,55558;-162,24478;0;;;;;;;;;;;;;
121,25;0,158637105;0,068336391;1,11875841;-1,27428;-3,59116;-162,25864;0;;;;;;;;;;;;;
121,293;0,118977574;0,036730887;1,393932722;-1,50649;-3,64962;-162,26236;0;;;;;;;;;;;;;
121,293;0,02220897;0,084810398;1,228340469;-1,50649;-3,64962;-162,26236;0;;;;;;;;;;;;;
121,332;0,053326198;0,135207951;1,4062579;-1,57002;-3,62247;-162,24373;0;;;;;;;;;;;;;
121,372;0,119099898;0,079685015;1,268365953;-1,5755;-3,68854;-162,20622;0;;;;;;;;;;;;;
121,413;-0,139966361;0,138380224;1,139381244;-1,56754;-3,66615;-162,15041;0;;;;;;;;;;;;;
121,45;0,139966361;0,116171254;1,194294597;-1,36201;-3,6757;-162,1064;0;;;;;;;;;;;;;
121,489;-0,143383282;0,033313965;1,006980632;-1,26785;-3,68503;-162,01855;0;;;;;;;;;;;;;
121,492;0,033557594;0,043320082;0,921438328;-1,26785;-3,68503;-162,01855;0;;;;;;;;;;;;;
121,531;-0,035997961;0,118123344;0,999658512;-0,96109;-3,6439;-161,95792;0;;;;;;;;;;;;;
121,582;-0,107385321;0,123614679;0,864816514;-0,73338;-3,61998;-161,86819;0;;;;;;;;;;;;;
121,612;-0,113853211;0,108117227;0,969639144;-0,40584;-3,59029;-161,78406;0;;;;;;;;;;;;;
121,65;0,064187564;0,060891947;0,835407747;-0,40584;-3,59029;-161,78406;0;;;;;;;;;;;;;
121,689;-0,215990826;0,080782875;0,723385321;-0,05162;-3,52273;-161,71396;0;;;;;;;;;;;;;
121,692;0,019524975;0,011714577;0,91558104;-0,05162;-3,52273;-161,71396;0;;;;;;;;;;;;;
121,731;-0,141553517;0,10287054;0,89983894;0,40656;-3,48169;-161,6573;0;;;;;;;;;;;;;
121,771;0,01208053;0,018182467;0,92656371;0,6903;-3,48811;-161,62369;0;;;;;;;;;;;;;
121,812;-0,171084608;0,105554536;0,958169215;0,82405;-3,45737;-161,60294;0;;;;;;;;;;;;;
121,849;-0,072973496;0,059428135;0,807829766;1,0133;-3,46224;-161,58322;0;;;;;;;;;;;;;
121,889;-0,136183486;0,045394495;0,924122324;1,11079;-3,45298;-161,57158;0;;;;;;;;;;;;;
121,891;-0,005979613;0,010616718;1,083004077;1,11079;-3,45298;-161,57158;0;;;;;;;;;;;;;
121,933;-0,132279307;0,022697248;1,053229358;1,18466;-3,46272;-161,56305;0;;;;;;;;;;;;;
121,971;-0,05649949;0,002196738;1,030287462;1,29416;-3,43877;-161,55345;0;;;;;;;;;;;;;
122,01;-0,149728848;-0,056743119;0,976350663;1,29358;-3,41006;-161,55104;0;;;;;;;;;;;;;
122,049;-0,045028542;0,048079511;1,149266055;1,30108;-3,3232;-161,54861;0;;;;;;;;;;;;;
122,091;-0,030019368;0,035266055;1,174281346;1,18391;-3,21941;-161,5554;0;;;;;;;;;;;;;
122,091;-0,042710499;0,001342508;0,979523955;1,18391;-3,21941;-161,5554;0;;;;;;;;;;;;;
122,133;0,015131498;-0,057963303;1,074340469;1,08076;-3,1281;-161,57523;0;;;;;;;;;;;;;
122,171;-0,053082569;0,041002039;0,969029562;0,88953;-2,97988;-161,6051;0;;;;;;;;;;;;;
122,21;0,069922528;0,003294597;1,087030581;0,76673;-2,89533;-161,63246;0;;;;;;;;;;;;;
122,249;-0,005979613;0,039537207;1,114487258;0,55016;-2,78358;-161,65742;0;;;;;;;;;;;;;
122,289;0,10201631;-0,018060143;1,098867482;0,55016;-2,78358;-161,65742;0;;;;;;;;;;;;;
122,292;-0,019158002;-0,002318043;0,932909276;0,39659;-2,66031;-161,67209;0;;;;;;;;;;;;;
122,332;0,053204893;-0,037340469;0,918265036;0,25294;-2,54484;-161,68214;0;;;;;;;;;;;;;
122,373;-0,000731906;-0,04551682;0,903744139;0,25294;-2,54484;-161,68214;0;;;;;;;;;;;;;
122,41;0,047591233;-0,00646789;1,069215087;0,07092;-2,28713;-161,6908;0;;;;;;;;;;;;;
122,449;0,00646789;-0,014277268;0,977204893;0,02993;-2,15548;-161,69182;0;;;;;;;;;;;;;
122,488;-0,021111111;-0,022453619;0,916923547;0,0435;-2,03582;-161,69;0;;;;;;;;;;;;;
122,491;-0,047834862;-0,068945973;0,899472987;0,0435;-2,03582;-161,69;0;;;;;;;;;;;;;
122,531;-0,009517839;-0,022574924;0,949382263;0,10303;-1,9164;-161,67499;0;;;;;;;;;;;;;
122,572;-0,044296636;0,001830785;0,996119266;0,15401;-1,81355;-161,65454;0;;;;;;;;;;;;;
122,614;-0,012568807;-0,073705403;1,018450561;0,2372;-1,70688;-161,63219;0;;;;;;;;;;;;;
122,649;-0,057963303;-0,077122324;0,912286442;0,31802;-1,59308;-161,61221;0;;;;;;;;;;;;;
122,688;-0,047102956;-0,066993884;0,89141896;0,37788;-1,48958;-161,59636;0;;;;;;;;;;;;;
122,691;-0,018426096;-0,043442406;0,858349643;0,37788;-1,48958;-161,59636;0;;;;;;;;;;;;;
122,731;-0,035632008;-0,013423038;1,110582059;0,42547;-1,40615;-161,58453;0;;;;;;;;;;;;;
122,77;-0,040513761;0,024039755;1,115341488;0,45096;-1,3287;-161,57649;0;;;;;;;;;;;;;
122,811;-0,07419368;0,02782263;1,027481142;0,48807;-1,27716;-161,5714;0;;;;;;;;;;;;;
122,851;-0,023917431;-0,043197757;0,88043629;0,54033;-1,22501;-161,56958;0;;;;;;;;;;;;;
122,891;-0,035632008;-0,044296636;0,933641182;0,5675;-1,20069;-161,57239;0;;;;;;;;;;;;;
122,894;0,017571865;-0,025991845;0,947186544;0,5675;-1,20069;-161,57239;0;;;;;;;;;;;;;
122,93;-0,048200815;0,020134557;1,153536188;0,59824;-1,14606;-161,57878;0;;;;;;;;;;;;;
122,97;-0,04551682;-0,018304791;1,079587156;0,61401;-1,12425;-161,58873;0;;;;;;;;;;;;;
123,01;-0,002928644;-0,080173293;1,018450561;0,62253;-1,08193;-161,60144;0;;;;;;;;;;;;;
123,048;-0,031117227;-0,062600408;1,044687054;0,61696;-0,99075;-161,61725;0;;;;;;;;;;;;;
123,088;0,008297655;-0,045150866;1,176478084;0,60003;-0,86612;-161,63551;0;;;;;;;;;;;;;
123,093;-0,014033639;-0,087982671;1,080807339;0,60003;-0,86612;-161,63551;0;;;;;;;;;;;;;
123,131;-0,003416922;-0,089813456;1,036267074;0,55958;-0,70804;-161,65622;0;;;;;;;;;;;;;
123,168;-0,070654434;-0,087616718;1,058964322;0,53158;-0,57066;-161,67831;0;;;;;;;;;;;;;
123,209;-0,022574924;-0,10677472;1,117904179;0,55461;-0,40966;-161,7011;0;;;;;;;;;;;;;
123,259;-0,020012232;-0,133621814;0,998681957;0,55775;-0,2389;-161,72488;0;;;;;;;;;;;;;
123,287;0,005857288;-0,132888889;0,941572885;0,54601;-0,07519;-161,74953;0;;;;;;;;;;;;;
123,291;-0,028310907;-0,095182467;0,92119368;0,54601;-0,07519;-161,74953;0;;;;;;;;;;;;;
123,33;-0,034411825;-0,054425076;1,032850153;0,52665;0,07894;-161,77425;0;;;;;;;;;;;;;
123,371;0,063699286;-0,11324261;0,971592253;0,50117;0,21937;-161,79903;0;;;;;;;;;;;;;
123,412;-0,013300714;-0,101771662;0,880558614;0,41365;0,37008;-161,82126;0;;;;;;;;;;;;;
123,448;0,012568807;-0,078586137;1,006492355;0,36448;0,50941;-161,84303;0;;;;;;;;;;;;;
123,487;-0,001220183;-0,086151886;1,053595311;0,28068;0,64544;-161,86432;0;;;;;;;;;;;;;
123,491;0,07895209;-0,100063201;0,941450561;0,28068;0,64544;-161,86432;0;;;;;;;;;;;;;
123,53;0,002318043;-0,122882773;0,995753313;0,24174;0,77155;-161,8858;0;;;;;;;;;;;;;
123,569;0,010006116;-0,086884811;1,098623853;0,24174;0,77155;-161,8858;0;;;;;;;;;;;;;
123,609;0,041611621;-0,114585117;1,067750255;0,13492;1,04873;-161,90535;0;;;;;;;;;;;;;
123,663;0,020379205;-0,120808359;0,926807339;0,07603;1,19431;-161,92445;0;;;;;;;;;;;;;
123,687;0,015619776;-0,073583078;1,107653415;0,07539;1,32155;-161,94083;0;;;;;;;;;;;;;
123,689;-0,01940265;-0,066749235;1,100820591;0,07539;1,32155;-161,94083;0;;;;;;;;;;;;;
123,729;0,005247706;-0,159247706;0,941572885;0,01479;1,42858;-161,95311;0;;;;;;;;;;;;;
123,769;0,006711519;-0,09750051;1,081173293;0,04073;1,54288;-161,9659;0;;;;;;;;;;;;;
123,808;-0,063576962;-0,028799185;1,178308869;0,02724;1,62973;-161,97652;0;;;;;;;;;;;;;
123,847;0,016108053;-0,11324261;0,94340367;0,05809;1,71222;-161,9875;0;;;;;;;;;;;;;
123,89;-0,081759429;-0,07138634;1,080441386;0,07944;1,78407;-161,99803;0;;;;;;;;;;;;;
123,89;-0,055400612;-0,038927625;1,122784913;0,07944;1,78407;-161,99803;0;;;;;;;;;;;;;
123,929;0,019890928;-0,146556575;0,949382263;0,09816;1,85623;-162,00816;0;;;;;;;;;;;;;
123,969;-0,053326198;-0,048689093;1,114364934;0,14544;1,95529;-162,02029;0;;;;;;;;;;;;;
124,008;0,002318043;-0,075779817;1,083126402;0,16992;2,01696;-162,03241;0;;;;;;;;;;;;;
124,05;-0,03514475;-0,102991845;0,892395515;0,16783;2,09299;-162,03592;0;;;;;;;;;;;;;
124,086;-0,047347604;-0,034411825;1,153414883;0,23635;2,16045;-162,03882;0;;;;;;;;;;;;;
124,089;-0,02977472;-0,138380224;0,942427115;0,23635;2,16045;-162,03882;0;;;;;;;;;;;;;
124,129;-0,00646789;-0,135939857;0,86188787;0,22799;2,25361;-162,03743;0;;;;;;;;;;;;;
124,177;-0,007809378;0,009030581;1,110582059;0,33917;2,37314;-162,03981;0;;;;;;;;;;;;;
124,207;-0,054546381;-0,139845056;0,863230377;0,33917;2,37314;-162,03981;0;;;;;;;;;;;;;
124,248;-0,058207951;-0,058939857;0,985503568;0,31781;2,43754;-162,07875;0;;;;;;;;;;;;;
124,289;-0,069068298;-0,102382263;1,031020387;0,31781;2,43754;-162,07875;0;;;;;;;;;;;;;
124,291;0,047834862;-0,004026504;0,907892966;0,30148;2,47998;-162,11824;0;;;;;;;;;;;;;
124,33;-0,092376147;-0,118977574;1,205643221;0,17238;2,44893;-162,10445;0;;;;;;;;;;;;;
124,368;-0,039659531;-0,081880734;0,909723751;0,17238;2,44893;-162,10445;0;;;;;;;;;;;;;
124,408;0,06967788;-0,047591233;1,206375127;0,23518;2,54858;-162,09444;0;;;;;;;;;;;;;
124,447;-0,075169215;-0,040635066;0,989652396;0,14905;2,56654;-162,07573;0;;;;;;;;;;;;;
124,487;-0,029897044;-0,071142712;1,168058104;0,1896;2,6253;-162,06111;0;;;;;;;;;;;;;
124,491;0,059671764;-0,06491947;1,020524975;0,1674;2,66034;-162,04283;0;;;;;;;;;;;;;
124,53;-0,012691131;-0,081637105;0,997584098;0,06098;2,70994;-162,01859;0;;;;;;;;;;;;;
124,568;-0,037219164;-0,051862385;1,012715596;0,06098;2,70994;-162,01859;0;;;;;;;;;;;;;
124,606;0,081148828;-0,040269113;0,931932722;0,06535;2,7872;-161,9955;0;;;;;;;;;;;;;
124,647;-0,01293476;-0,071630989;1,06396738;-0,02851;2,80453;-161,96507;0;;;;;;;;;;;;;
124,703;0,052960245;-0,073827727;0,906062181;-0,02361;2,8149;-161,93831;0;;;;;;;;;;;;;
124,704;-0,002318043;-0,041489297;1,115219164;-0,02361;2,8149;-161,93831;0;;;;;;;;;;;;;
124,728;-0,035632008;-0,007443425;0,993556575;-0,03446;2,80317;-161,95026;0;;;;;;;;;;;;;
124,768;-0,055156983;-0,040635066;1,002464832;-0,03869;2,76519;-161,92122;0;;;;;;;;;;;;;
124,809;0,002440367;-0,017328236;1,077024465;0,0292;2,72079;-161,93547;0;;;;;;;;;;;;;
124,847;-0,060037717;-0,028432212;0,945233435;0,00958;2,69843;-161,90388;0;;;;;;;;;;;;;
124,885;-0,083589195;-0,098111111;1,091667686;0,16076;2,66828;-161,88007;0;;;;;;;;;;;;;
124,888;-0,063454638;0,053814475;1,118270133;0,16076;2,66828;-161,88007;0;;;;;;;;;;;;;
124,928;-0,12251682;-0,018426096;0,790623853;0,31039;2,5655;-161,8587;0;;;;;;;;;;;;;
124,968;-0,008908257;-0,268219164;1,047005097;0,40257;2,57579;-161,83835;0;;;;;;;;;;;;;
125,007;0,042588175;-0,243813456;1,284717635;0,47136;2,5564;-161,81027;0;;;;;;;;;;;;;
125,047;-0,077610601;-0,024649337;0,768536188;0,45885;2,55732;-161,77486;0;;;;;;;;;;;;;
125,096;0,105310907;0,114219164;0,861033639;0,39533;2,53232;-161,73604;0;;;;;;;;;;;;;
125,096;0,106165138;-0,053448522;0,776712538;0,39533;2,53232;-161,73604;0;;;;;;;;;;;;;
125,128;0,02135474;-0,081393476;1,083004077;0,16421;2,58081;-161,72948;0;;;;;;;;;;;;;
125,168;0,14838634;-0,141187564;0,861399592;0,14702;2,54622;-161,69255;0;;;;;;;;;;;;;
125,22;-0,127885831;0,099819572;1,017840979;0,03631;2,59183;-161,69246;0;;;;;;;;;;;;;
125,246;0,056987768;-0,010250765;1,053350663;0,0807;2,51953;-161,69998;0;;;;;;;;;;;;;
125,286;-0,167423038;0,012202854;0,970981651;0,04255;2,50855;-161,66316;0;;;;;;;;;;;;;
125,293;0,096646279;-0,041245668;1,163055046;0,04255;2,50855;-161,66316;0;;;;;;;;;;;;;
125,329;-0,203299694;0,055888889;0,970493374;0,08514;2,45851;-161,62939;0;;;;;;;;;;;;;
125,367;0,042710499;-0,025503568;1,065798165;0,19484;2,39022;-161,58839;0;;;;;;;;;;;;;
125,406;-0,065163099;0,048079511;1,02601631;0,1876;2,35461;-161,53499;0;;;;;;;;;;;;;
125,446;0,049543323;-0,024649337;0,991482161;0,30763;2,23893;-161,48367;0;;;;;;;;;;;;;
125,486;-0,043197757;0,069068298;1,055547401;0,28117;2,15244;-161,42535;0;;;;;;;;;;;;;
125,489;0,069800204;0,023551478;0,964880734;0,28117;2,15244;-161,42535;0;;;;;;;;;;;;;
125,527;-0,093108053;0,061990826;1,10020999;0,29293;2,03621;-161,36472;0;;;;;;;;;;;;;
125,567;0,062845056;0,009030581;1,04066055;0,28917;1,93162;-161,30196;0;;;;;;;;;;;;;
125,615;-0,023429154;0,029286442;1,096915392;0,24976;1,87658;-161,23747;0;;;;;;;;;;;;;
125,645;0,017571865;-0,006589195;1,022966361;0,24514;1,80424;-161,17459;0;;;;;;;;;;;;;
125,686;0,042465851;-0,012813456;1,030775739;0,22081;1,75784;-161,11098;0;;;;;;;;;;;;;
125,688;0,020379205;0,009884811;0,997340469;0,22081;1,75784;-161,11098;0;;;;;;;;;;;;;
125,744;0,012202854;0,005491335;0,999170234;0,19975;1,69601;-161,04738;0;;;;;;;;;;;;;
125,767;0,030751274;0,07053211;1,080197757;0,20123;1,61087;-160,98425;0;;;;;;;;;;;;;
125,807;0,004026504;0,03624261;0,945721713;0,15307;1,50538;-160,91922;0;;;;;;;;;;;;;
125,848;0,00646789;0,070288481;1,008689093;0,19157;1,39092;-160,89636;0;;;;;;;;;;;;;
125,885;0,003294597;0,097379205;1,027237513;0,18707;1,27093;-160,87256;0;;;;;;;;;;;;;
125,888;0,013179409;0,066017329;0,996119266;0,18707;1,27093;-160,87256;0;;;;;;;;;;;;;
125,928;0,036364934;0,046859327;1,072753313;0,22793;1,14501;-160,84964;0;;;;;;;;;;;;;
125,967;-0,003782875;0,032582059;0,957680938;0,2278;1,03691;-160,83012;0;;;;;;;;;;;;;
126,006;0,03062895;0,082979613;1,049690112;0,31995;0,91722;-160,81389;0;;;;;;;;;;;;;
126,045;-0,016474006;0,06858002;0,986723751;0,34052;0,81387;-160,82811;0;;;;;;;;;;;;;
126,085;-0,042343527;0,045272171;1,025040775;0,43055;0,69539;-160,8372;0;;;;;;;;;;;;;
126,088;-0,074314985;0,108361876;1,039073394;0,43055;0,69539;-160,8372;0;;;;;;;;;;;;;
126,139;-0,040147808;0,057353721;0,915702345;0,51039;0,57048;-160,83842;0;;;;;;;;;;;;;
126,165;-0,116414883;0,061990826;1,050422018;0,62191;0,4515;-160,83435;0;;;;;;;;;;;;;
126,206;-0,052716616;0,054913354;0,914848114;0,71968;0,33415;-160,82796;0;;;;;;;;;;;;;
126,26;-0,052960245;0,03343629;1,031141692;0,80827;0,19745;-160,81978;0;;;;;;;;;;;;;
126,285;-0,141797146;0,113486239;1,070801223;0,90704;0,07554;-160,81136;0;;;;;;;;;;;;;
126,288;-0,083956167;0,037828746;0,966466871;0,90704;0,07554;-160,81136;0;;;;;;;;;;;;;
126,331;-0,043686035;0,043808359;0,999414883;1,00788;-0,03291;-160,80771;0;;;;;;;;;;;;;
126,367;-0,130204893;0,102625892;1,122541284;1,06186;-0,13101;-160,76813;0;;;;;;;;;;;;;
126,406;-0,021477064;0,053082569;0,923878695;1,14064;-0,24488;-160,73196;0;;;;;;;;;;;;;
126,444;-0,149851172;0,104456677;1,021989806;1,13429;-0,32878;-160,69922;0;;;;;;;;;;;;;
126,485;-0,017083588;0,078097859;1,118636086;1,14374;-0,42785;-160,66914;0;;;;;;;;;;;;;
126,487;-0,020012232;0,058817533;0,938033639;1,14374;-0,42785;-160,66914;0;;;;;;;;;;;;;
126,527;-0,064187564;0,057353721;1,031264016;1,07954;-0,5061;-160,64232;0;;;;;;;;;;;;;
126,567;-0,040025484;0,104212029;1,127666667;1,07954;-0,5061;-160,64232;0;;;;;;;;;;;;;
126,606;-0,001464832;0,04917737;0,940718654;0,96779;-0,68049;-160,69833;0;;;;;;;;;;;;;
126,659;-0,083711519;0,053204893;1,046517839;0,90642;-0,76049;-160,67564;0;;;;;;;;;;;;;
126,683;0,000488277;0,093962283;1,119734964;0,84314;-0,82439;-160,65764;0;;;;;;;;;;;;;
126,684;0,00561366;0,057353721;0,922536188;0,84314;-0,82439;-160,65764;0;;;;;;;;;;;;;
126,725;-0,022453619;0,048811417;0,980866463;0,7644;-0,90078;-160,6422;0;;;;;;;;;;;;;
126,766;-0,0500316;0,069190622;1,096915392;0,72267;-0,97655;-160,62608;0;;;;;;;;;;;;;
126,805;-0,005491335;0,067970438;1,010763507;0,67155;-1,05146;-160,56586;0;;;;;;;;;;;;;
126,844;-0,026480122;0,086517839;1,007834862;0,68187;-1,13081;-160,4944;0;;;;;;;;;;;;;
126,887;-0,030262997;0,071020387;1,074584098;0,68586;-1,20656;-160,41576;0;;;;;;;;;;;;;
126,887;-0,02501631;0,058329256;1,079464832;0,68586;-1,20656;-160,41576;0;;;;;;;;;;;;;
126,927;0,114219164;0,023795107;0,970127421;0,71598;-1,27484;-160,33014;0;;;;;;;;;;;;;
126,967;-0,088470948;0,05198369;1,011007136;0,67831;-1,33411;-160,24121;0;;;;;;;;;;;;;
127,005;-0,011836901;0,146922528;1,121809378;0,74055;-1,40938;-160,14597;0;;;;;;;;;;;;;
127,044;-0,010860347;0,044174312;0,985381244;0,75803;-1,47779;-160,04962;0;;;;;;;;;;;;;
127,083;-0,004880734;0,079685015;0,998316004;0,83974;-1,54288;-159,95096;0;;;;;;;;;;;;;
127,123;-0,028920489;0,062234455;0,935715596;0,85645;-1,6022;-159,8546;0;;;;;;;;;;;;;
127,126;-0,057231397;0,071020387;1,073363914;0,85645;-1,6022;-159,8546;0;;;;;;;;;;;;;
127,177;0,036852192;0,07614577;1,046883792;0,94063;-1,66442;-159,75883;0;;;;;;;;;;;;;
127,205;-0,020745158;0,079074414;0,982452599;0,95344;-1,70955;-159,62772;0;;;;;;;;;;;;;
127,244;0,023551478;0,033557594;0,972812436;1,00551;-1,76414;-159,50331;0;;;;;;;;;;;;;
127,284;-0,034777778;0,057353721;0,972201835;0,95722;-1,80211;-159,38748;0;;;;;;;;;;;;;
127,324;0,022697248;0,05759735;0,979035678;0,93339;-1,84681;-159,27493;0;;;;;;;;;;;;;
127,327;-0,018914373;0,079196738;1,000512742;0,93339;-1,84681;-159,27493;0;;;;;;;;;;;;;
127,365;0,013667686;0,072728848;0,927051988;0,85975;-1,89891;-159,16667;0;;;;;;;;;;;;;
127,407;-0,035022426;0,03514475;1,003685015;0,76138;-1,95688;-159,06165;0;;;;;;;;;;;;;
127,444;0,069800204;0,040513761;1,017475025;0,68894;-2,00399;-158,95769;0;;;;;;;;;;;;;
127,486;0,042710499;0,09469419;1,154878695;0,58509;-2,08053;-158,85571;0;;;;;;;;;;;;;
127,523;0,029653415;0,112388379;1,172572885;0,46606;-2,14453;-158,74513;0;;;;;;;;;;;;;
127,526;-0,000488277;0,075169215;1,030043833;0,46606;-2,14453;-158,74513;0;;;;;;;;;;;;;
127,566;0,050276249;0,061014271;0,994167176;0,37768;-2,22931;-158,62708;0;;;;;;;;;;;;;
127,605;0,038194699;0,05283792;0,934495413;0,24886;-2,29557;-158,50603;0;;;;;;;;;;;;;
127,644;0,064308869;0,093474006;1,172329256;0,17244;-2,35409;-158,38988;0;;;;;;;;;;;;;
127,699;0,053814475;0,10848318;1,170254842;0,096;-2,40395;-158,27655;0;;;;;;;;;;;;;
