0;0;0;0;0;0;0;0;;;;#;Evento;T Inicial;T Final;A;C;FN;FM;FD;D
150,021;-0,026236493;0,010372069;0,972201835;1,33691;-0,22151;58,23134;0;;;;;;;;;;;;;
150,063;-0,033557594;0,001342508;1,02516208;1,33691;-0,22151;58,23134;0;;;;;;;;;;;;;
150,066;-0,037706422;0,007809378;1,042002039;1,33691;-0,22151;58,23134;0;;;;;;;;;;;;;
150,102;-0,025503568;0,006833843;1,061770642;1,33633;-0,22666;58,35292;0;;;;;;;;;;;;;
150,142;-0,016351682;0,004880734;1,016986748;1,33666;-0,2274;58,47135;0;;;;;;;;;;;;;
150,181;-0,008908257;0,008542304;0,984527013;1,33666;-0,2274;58,47135;0;;;;;;;;;;;;;
150,22;-0,027944954;0,000122324;0,973178389;1,33877;-0,23409;58,5867;0;;;;;;;;;;;;;
150,259;-0,035388379;0,003782875;1,035169215;1,34225;-0,23511;58,69901;0;;;;;;;;;;;;;
150,263;-0,032459735;0,00646789;1,028944954;1,34225;-0,23511;58,69901;0;;;;;;;;;;;;;
150,317;-0,027456677;0,001586137;1,055792049;1,34305;-0,2364;58,80833;0;;;;;;;;;;;;;
150,341;-0,006711519;0,004393476;0,997340469;1,34456;-0,23539;58,91478;0;;;;;;;;;;;;;
150,383;-0,006589195;0,00195209;0,983550459;1,34483;-0,2371;59,01821;0;;;;;;;;;;;;;
150,42;-0,025503568;0,005247706;0,992215087;1,34484;-0,23587;59,11906;0;;;;;;;;;;;;;
150,462;-0,030262997;0,003172273;1,016010194;1,34343;-0,2393;59,21719;0;;;;;;;;;;;;;
150,462;-0,044906218;0,012568807;1,047738022;1,34343;-0,2393;59,21719;0;;;;;;;;;;;;;
150,501;-0,020012232;0,007565749;1,031264016;1,34408;-0,23975;59,31271;0;;;;;;;;;;;;;
150,541;-0,013788991;0,006345566;1,025284404;1,34203;-0,24442;59,40567;0;;;;;;;;;;;;;
150,591;-0,002685015;0,006955148;0,960121305;1,34525;-0,24593;59,49612;0;;;;;;;;;;;;;
150,619;-0,027212029;-0,000488277;0,997706422;1,34221;-0,24974;59,58398;0;;;;;;;;;;;;;
150,66;-0,039293578;0,008176351;1,0055158;1,3447;-0,25351;59,66949;0;;;;;;;;;;;;;
150,664;-0,03624261;0,009030581;1,050910296;1,3447;-0,25351;59,66949;0;;;;;;;;;;;;;
150,701;-0,026114169;0,009762487;1,041147808;1,34503;-0,25685;59,75272;0;;;;;;;;;;;;;
150,739;-0,01293476;0,004148828;1,009176351;1,34934;-0,25903;59,83376;0;;;;;;;;;;;;;
150,78;-0,012691131;0,006711519;0,965490316;1,34952;-0,25989;59,91257;0;;;;;;;;;;;;;
150,822;-0,028799185;0,005491335;0,994167176;1,35154;-0,26027;59,98928;0;;;;;;;;;;;;;
150,86;-0,037706422;0,004880734;1,018329256;1,35125;-0,26286;60,05574;0;;;;;;;;;;;;;
150,863;-0,042831804;0,011348624;1,052375127;1,35125;-0,26286;60,05574;0;;;;;;;;;;;;;
150,903;-0,029286442;0,006223242;1,03529052;1,35444;-0,26463;60,11534;0;;;;;;;;;;;;;
150,941;-0,009884811;0,006223242;1,010763507;1,35589;-0,26512;60,17022;0;;;;;;;;;;;;;
150,981;-0,012568807;0,006955148;0,978547401;1,35526;-0,26359;60,22167;0;;;;;;;;;;;;;
151,018;-0,020988787;-0,002562691;0,98050051;1,3558;-0,26538;60,25788;0;;;;;;;;;;;;;
151,059;-0,036852192;0,008663609;1,033216106;1,35338;-0,26396;60,28455;0;;;;;;;;;;;;;
151,062;-0,029165138;0,005857288;1,033949032;1,35338;-0,26396;60,28455;0;;;;;;;;;;;;;
151,105;-0,02220897;0,004759429;1,059696228;1,35117;-0,26731;60,29723;0;;;;;;;;;;;;;
151,14;0,002440367;0,01012844;0,983429154;1,34959;-0,26829;60,29664;0;;;;;;;;;;;;;
151,18;-0,016474006;0,00841998;0,987212029;1,34854;-0,27144;60,28816;0;;;;;;;;;;;;;
151,219;-0,032459735;0,007199796;0,993069317;1,35015;-0,27304;60,27505;0;;;;;;;;;;;;;
151,259;-0,040879715;0,00561366;1,041270133;1,35116;-0,27633;60,26404;0;;;;;;;;;;;;;
151,263;-0,04551682;0,01208053;1,05188685;1,35116;-0,27633;60,26404;0;;;;;;;;;;;;;
151,303;-0,025503568;0,005491335;1,054571865;1,35635;-0,27757;60,25445;0;;;;;;;;;;;;;
151,342;-0,012202854;0,000610601;0,989164118;1,35791;-0,28126;60,25028;0;;;;;;;;;;;;;
151,379;-0,015497452;0,008908257;0,956093782;1,36543;-0,281;60,24953;0;;;;;;;;;;;;;
151,418;-0,027212029;-0,001342508;0,984283384;1,36733;-0,28028;60,25073;0;;;;;;;;;;;;;
151,459;-0,04075739;0,00927421;1,033216106;1,37347;-0,2792;60,25301;0;;;;;;;;;;;;;
151,462;-0,03062895;0,005979613;1,047859327;1,37347;-0,2792;60,25301;0;;;;;;;;;;;;;
151,5;-0,027700306;0,008542304;1,051276249;1,37412;-0,27993;60,25586;0;;;;;;;;;;;;;
151,54;-0,005491335;0,004393476;0,97488685;1,37701;-0,2799;60,2671;0;;;;;;;;;;;;;
151,58;-0,009762487;0,006833843;0,954752294;1,37443;-0,2811;60,28319;0;;;;;;;;;;;;;
151,625;-0,025259939;0,003539246;0,995875637;1,37298;-0,28214;60,30205;0;;;;;;;;;;;;;
151,658;-0,030994903;0,005369011;1,023698267;1,3708;-0,28474;60,32239;0;;;;;;;;;;;;;
151,661;-0,032215087;0,004759429;1,064577982;1,3708;-0,28474;60,32239;0;;;;;;;;;;;;;
151,701;-0,02135474;0,008785933;1,034070336;1,36732;-0,28408;60,34336;0;;;;;;;;;;;;;
151,74;-0,003539246;0,005491335;0,981841998;1,36339;-0,28783;60,3645;0;;;;;;;;;;;;;
151,779;-0,017083588;0,007565749;0,96280632;1,35884;-0,28658;60,38557;0;;;;;;;;;;;;;
151,819;-0,022940877;-0,003416922;0,989407747;1,3551;-0,28858;60,40638;0;;;;;;;;;;;;;
151,86;-0,041977574;0,015985729;1,051764526;1,35364;-0,28497;60,42696;0;;;;;;;;;;;;;
151,861;-0,031605505;0,005857288;1,044198777;1,35364;-0,28497;60,42696;0;;;;;;;;;;;;;
151,901;-0,029408767;0,006833843;1,051398573;1,35284;-0,2887;60,44731;0;;;;;;;;;;;;;
151,939;-0,000976555;0,00561366;0,971347604;1,35327;-0,28637;60,46734;0;;;;;;;;;;;;;
151,98;-0,013788991;-0,000976555;0,978792049;1,35057;-0,28821;60,487;0;;;;;;;;;;;;;
152,019;-0,023185525;0,004880734;0,965856269;1,35358;-0,28664;60,50634;0;;;;;;;;;;;;;
152,057;-0,038439348;0,005734964;1,047859327;1,35312;-0,2883;60,52514;0;;;;;;;;;;;;;
152,06;-0,03514475;0,012202854;1,034802243;1,35312;-0,2883;60,52514;0;;;;;;;;;;;;;
152,101;-0,026236493;0,00561366;1,054937819;1,35518;-0,28769;60,54343;0;;;;;;;;;;;;;
152,151;-0,004637105;0,004393476;0,984892966;1,35655;-0,28972;60,56124;0;;;;;;;;;;;;;
152,179;-0,010494393;0,006223242;0,972567788;1,35655;-0,28972;60,56124;0;;;;;;;;;;;;;
152,218;-0,022574924;-0,000610601;0,968663609;1,35816;-0,28942;60,57861;0;;;;;;;;;;;;;
152,272;-0,037585117;0,002074414;1,032118247;1,36005;-0,2902;60,59556;0;;;;;;;;;;;;;
152,272;-0,037828746;0,009517839;1,042734964;1,36006;-0,28918;60,61203;0;;;;;;;;;;;;;
152,299;-0,034656473;0,011959225;1,057987768;1,36006;-0,28918;60,61203;0;;;;;;;;;;;;;
152,341;-0,010494393;0,00841998;0,987943935;1,36261;-0,2911;60,62806;0;;;;;;;;;;;;;
152,38;-0,016229358;0,007077472;0,967076453;1,36092;-0,29224;60,65179;0;;;;;;;;;;;;;
152,418;-0,024649337;0,009151886;0,981841998;1,35979;-0,29174;60,67988;0;;;;;;;;;;;;;
152,457;-0,038682977;0,008785933;1,018329256;1,3636;-0,2954;60,71033;0;;;;;;;;;;;;;
152,46;-0,045882773;0,010982671;1,06762895;1,3636;-0,2954;60,71033;0;;;;;;;;;;;;;
152,5;-0,027577982;0,003782875;1,036998981;1,36643;-0,29362;60,74182;0;;;;;;;;;;;;;
152,544;-0,013788991;0,005369011;1,005881753;1,36643;-0,29362;60,74182;0;;;;;;;;;;;;;
152,578;-0,015985729;0,009396534;0,955118247;1,36719;-0,29247;60,77362;0;;;;;;;;;;;;;
152,618;-0,016717635;-0,003050968;0,996729867;1,37013;-0,29496;60,80519;0;;;;;;;;;;;;;
152,658;-0,045394495;0,01293476;1,033826707;1,37215;-0,29403;60,83635;0;;;;;;;;;;;;;
152,675;-0,030140673;0,005734964;1,047493374;1,37215;-0,29403;60,83635;0;;;;;;;;;;;;;
152,7;-0,027944954;0,005857288;1,0482263;1,37152;-0,29683;60,86671;0;;;;;;;;;;;;;
152,739;-0,000731906;0,006101937;0,98611315;1,37304;-0,29552;60,89639;0;;;;;;;;;;;;;
152,778;-0,01293476;0,004759429;0,968541284;1,37095;-0,29751;60,92534;0;;;;;;;;;;;;;
152,818;-0,023673802;0,005125382;0,972567788;1,37058;-0,29736;60,95348;0;;;;;;;;;;;;;
152,857;-0,030262997;-0,001708461;1,00270948;1,36853;-0,29738;60,9809;0;;;;;;;;;;;;;
152,859;-0,032459735;0,010616718;1,043832824;1,36853;-0,29738;60,9809;0;;;;;;;;;;;;;
152,9;-0,025259939;0,00732212;1,050910296;1,36937;-0,29744;61,00764;0;;;;;;;;;;;;;
152,938;-0,016229358;0,008663609;1,021013252;1,36704;-0,29907;61,03366;0;;;;;;;;;;;;;
152,979;-0,01208053;0,006223242;0,971347604;1,36577;-0,29841;61,05087;0;;;;;;;;;;;;;
153,018;-0,024893986;0,002318043;0,969150866;1,3656;-0,30157;61,06272;0;;;;;;;;;;;;;
153,066;-0,034045872;0,005734964;1,028091743;1,36567;-0,30027;61,0712;0;;;;;;;;;;;;;
153,067;-0,031239551;0,003905199;1,038097859;1,36567;-0,30027;61,0712;0;;;;;;;;;;;;;
153,098;-0,028066259;0,009030581;1,065920489;1,36463;-0,30318;61,07757;0;;;;;;;;;;;;;
153,139;-0,006833843;0,005247706;1,002831804;1,3638;-0,30153;61,09084;0;;;;;;;;;;;;;
153,178;-0,012568807;0,001830785;0,972201835;1,3638;-0,30153;61,09084;0;;;;;;;;;;;;;
153,217;-0,030262997;0,004393476;0,981232416;1,36629;-0,30145;61,10807;0;;;;;;;;;;;;;
153,256;-0,033679918;-0,00280632;1,025650357;1,36681;-0,30377;61,12754;0;;;;;;;;;;;;;
153,258;-0,038194699;0,010006116;1,05750051;1,36681;-0,30377;61,12754;0;;;;;;;;;;;;;
153,3;-0,023551478;0,007565749;1,047981651;1,36842;-0,30173;61,14375;0;;;;;;;;;;;;;
153,339;-0,016351682;0,006345566;1,027847095;1,36859;-0,30378;61,15788;0;;;;;;;;;;;;;
153,377;-0,015985729;0,011348624;0,959998981;1,37104;-0,30282;61,17055;0;;;;;;;;;;;;;
153,417;-0,0269684;-0,003782875;1,007101937;1,36894;-0,3053;61,18228;0;;;;;;;;;;;;;
153,457;-0,02782263;0,007199796;0,997706422;1,37126;-0,3064;61,19324;0;;;;;;;;;;;;;
153,459;-0,027944954;0,004148828;1,057987768;1,37126;-0,3064;61,19324;0;;;;;;;;;;;;;
153,498;-0,030262997;0,012568807;1,036389399;1,36753;-0,30751;61,20358;0;;;;;;;;;;;;;
153,538;-0,007565749;0,007443425;1,030166157;1,36861;-0,30918;61,21346;0;;;;;;;;;;;;;
153,581;-0,015375127;0,003416922;0,96280632;1,36571;-0,31072;61,22297;0;;;;;;;;;;;;;
153,616;-0,023429154;0,004393476;0,990506626;1,36494;-0,31052;61,23218;0;;;;;;;;;;;;;
153,657;-0,030751274;0,001586137;0,992824669;1,36568;-0,31093;61,24956;0;;;;;;;;;;;;;
153,659;-0,038560652;0,001708461;1,06030683;1,36568;-0,31093;61,24956;0;;;;;;;;;;;;;
153,699;-0,023185525;0,008542304;1,038341488;1,3665;-0,30897;61,27163;0;;;;;;;;;;;;;
153,738;-0,016474006;0,005247706;1,027237513;1,36749;-0,31173;61,2963;0;;;;;;;;;;;;;
153,777;-0,017205912;0,007199796;0,964636086;1,36647;-0,31;61,32664;0;;;;;;;;;;;;;
153,822;-0,022574924;0,001220183;0,977449541;1,36757;-0,31103;61,36007;0;;;;;;;;;;;;;
153,856;-0,036364934;0,008054027;1,017352701;1,36803;-0,30886;61,38659;0;;;;;;;;;;;;;
153,859;-0,029042813;0,00366055;1,035535168;1,36803;-0,30886;61,38659;0;;;;;;;;;;;;;
153,898;-0,030385321;0,009151886;1,064821611;1,36646;-0,31049;61,40865;0;;;;;;;;;;;;;
153,938;-0,010860347;0,007199796;1,00661366;1,3652;-0,30915;61,42789;0;;;;;;;;;;;;;
153,977;-0,011470948;0,004880734;0,979158002;1,36187;-0,31187;61,45346;0;;;;;;;;;;;;;
154,018;-0,024283384;0,007809378;0,970249745;1,36154;-0,31167;61,48262;0;;;;;;;;;;;;;
154,057;-0,031360856;-0,000488277;1,02406422;1,35647;-0,31506;61,51362;0;;;;;;;;;;;;;
154,059;-0,040147808;0,013788991;1,043100917;1,35647;-0,31506;61,51362;0;;;;;;;;;;;;;
154,102;-0,019890928;0,00366055;1,053595311;1,35627;-0,31395;61,53719;0;;;;;;;;;;;;;
154,138;-0,011104995;0,005247706;1,015278287;1,35246;-0,31459;61,56036;0;;;;;;;;;;;;;
154,177;-0,01854842;0,007931702;0,968907238;1,35298;-0,31427;61,58313;0;;;;;;;;;;;;;
154,233;-0,019768603;-0,006223242;0,985990826;1,35131;-0,31392;61,60538;0;;;;;;;;;;;;;
154,256;-0,032093782;0,003539246;1,007834862;1,35075;-0,31318;61,62723;0;;;;;;;;;;;;;
154,258;-0,032948012;0,009517839;1,055792049;1,35075;-0,31318;61,62723;0;;;;;;;;;;;;;
154,298;-0,021965341;0,010250765;1,042002039;1,34976;-0,31319;61,64442;0;;;;;;;;;;;;;
154,341;-0,008176351;0,007443425;1,023087666;1,35189;-0,31399;61,65853;0;;;;;;;;;;;;;
154,377;-0,008542304;0,008785933;0,974642202;1,35325;-0,31489;61,67063;0;;;;;;;;;;;;;
154,416;-0,026846075;0,002196738;0,994533129;1,35407;-0,31429;61,68139;0;;;;;;;;;;;;;
154,455;-0,03148318;0,00085423;1,00185525;1,35533;-0,31787;61,69116;0;;;;;;;;;;;;;
154,496;-0,047347604;0,015009174;1,050788991;1,35601;-0,31481;61,70019;0;;;;;;;;;;;;;
154,497;-0,028188583;0,005491335;1,031264016;1,35601;-0,31481;61,70019;0;;;;;;;;;;;;;
154,538;-0,013179409;0,005247706;1,02516208;1,35944;-0,317;61,70873;0;;;;;;;;;;;;;
154,576;-0,008542304;0,004637105;0,95633843;1,35918;-0,314;61,72506;0;;;;;;;;;;;;;
154,628;-0,029042813;-0,00195209;0,996486239;1,3596;-0,31695;61,74593;0;;;;;;;;;;;;;
154,657;-0,038560652;0,009030581;1,019670744;1,36117;-0,31449;61,76927;0;;;;;;;;;;;;;
154,695;-0,035510703;0,005491335;1,047127421;1,36222;-0,31698;61,79387;0;;;;;;;;;;;;;
154,697;-0,029286442;0,010006116;1,0482263;1,36222;-0,31698;61,79387;0;;;;;;;;;;;;;
154,749;-0,008663609;0,006833843;1,000878695;1,36424;-0,31534;61,81892;0;;;;;;;;;;;;;
154,774;-0,015497452;0,006955148;0,987455657;1,36435;-0,31867;61,84391;0;;;;;;;;;;;;;
154,816;-0,030140673;0,006589195;0,988066259;1,3684;-0,31889;61,86867;0;;;;;;;;;;;;;
154,855;-0,033191641;-0,001097859;1,036998981;1,36651;-0,32094;61,89292;0;;;;;;;;;;;;;
154,895;-0,038439348;0,008054027;1,040415902;1,36596;-0,31932;61,91666;0;;;;;;;;;;;;;
154,897;-0,024649337;0,008176351;1,049324159;1,36596;-0,31932;61,91666;0;;;;;;;;;;;;;
154,937;-0,008908257;0,003539246;1,00270948;1,36326;-0,32009;61,93984;0;;;;;;;;;;;;;
154,978;-0,004271152;0,006833843;0,978669725;1,36226;-0,32014;61,96245;0;;;;;;;;;;;;;
155,015;-0,022819572;-0,00085423;0,975863405;1,36226;-0,32014;61,96245;0;;;;;;;;;;;;;
155,055;-0,032093782;0,004637105;1,035046891;1,35871;-0,32006;61,98449;0;;;;;;;;;;;;;
155,095;-0,030994903;0,008785933;1,023453619;1,35737;-0,32094;62,00595;0;;;;;;;;;;;;;
155,098;-0,020745158;0,00195209;1,054937819;1,35737;-0,32094;62,00595;0;;;;;;;;;;;;;
155,145;-0,00280632;0,004393476;0,994533129;1,35537;-0,31967;62,02688;0;;;;;;;;;;;;;
155,176;-0,009762487;0,004759429;0,969029562;1,3547;-0,32151;62,04728;0;;;;;;;;;;;;;
155,215;-0,031849134;0,004514781;0,988920489;1,3532;-0,31764;62,07138;0;;;;;;;;;;;;;
155,256;-0,032337411;0,002562691;1,014546381;1,35572;-0,32042;62,09756;0;;;;;;;;;;;;;
155,296;-0,045150866;0,014399592;1,04993476;1,35535;-0,31546;62,12457;0;;;;;;;;;;;;;
155,3;-0,020256881;0,006711519;1,020769623;1,35535;-0,31546;62,12457;0;;;;;;;;;;;;;
155,337;-0,012446483;0,004880734;1,015400612;1,35736;-0,31896;62,15189;0;;;;;;;;;;;;;
155,378;-0,010738022;0,004759429;0,954019368;1,35828;-0,31547;62,17906;0;;;;;;;;;;;;;
155,414;-0,027700306;0,00280632;1,005760449;1,3607;-0,31826;62,20585;0;;;;;;;;;;;;;
155,455;-0,037219164;0,006101937;1,018816514;1,36361;-0,31789;62,23214;0;;;;;;;;;;;;;
155,494;-0,038927625;0,009762487;1,061283384;1,36237;-0,31819;62,25781;0;;;;;;;;;;;;;
155,496;-0,024039755;0,01012844;1,037731906;1,36237;-0,31819;62,25781;0;;;;;;;;;;;;;
155,536;-0,002318043;0,001830785;1,00832212;1,36407;-0,31747;62,28286;0;;;;;;;;;;;;;
155,575;-0,012691131;0,006101937;0,964392457;1,36188;-0,31763;62,303;0;;;;;;;;;;;;;
155,617;-0,029165138;0,004026504;0,99819368;1,36264;-0,3167;62,32011;0;;;;;;;;;;;;;
155,654;-0,03624261;0,004026504;1,032118247;1,36323;-0,31622;62,33508;0;;;;;;;;;;;;;
155,693;-0,037340469;0,010006116;1,047127421;1,36495;-0,31419;62,34866;0;;;;;;;;;;;;;
155,695;-0,02501631;0,005491335;1,039195719;1,36495;-0,31419;62,34866;0;;;;;;;;;;;;;
155,736;-0,006345566;0,004880734;1,009055046;1,36503;-0,31448;62,36545;0;;;;;;;;;;;;;
155,783;-0,014277268;0,010250765;0,976961264;1,36456;-0,31246;62,38393;0;;;;;;;;;;;;;
155,814;-0,026114169;-0,001464832;0,985624873;1,36515;-0,31436;62,40326;0;;;;;;;;;;;;;
155,854;-0,038805301;0,009640163;1,049324159;1,36181;-0,3135;62,42283;0;;;;;;;;;;;;;
155,896;-0,030751274;0,004393476;1,030043833;1,36434;-0,31572;62,44242;0;;;;;;;;;;;;;
155,897;-0,03624261;0,005857288;1,065920489;1,36434;-0,31572;62,44242;0;;;;;;;;;;;;;
155,94;0,000122324;0,00561366;0,980744139;1,36288;-0,31163;62,46178;0;;;;;;;;;;;;;
155,974;-0,013179409;0,002685015;0,982207951;1,36415;-0,31549;62,48077;0;;;;;;;;;;;;;
156,014;-0,024649337;0,008176351;0,94987054;1,36545;-0,3124;62,50345;0;;;;;;;;;;;;;
156,054;-0,03148318;0,005979613;1,030166157;1,36764;-0,31409;62,52806;0;;;;;;;;;;;;;
156,093;-0,041977574;0,009517839;1,044930683;1,36763;-0,31253;62,55355;0;;;;;;;;;;;;;
156,096;-0,031360856;0,007077472;1,053717635;1,36763;-0,31253;62,55355;0;;;;;;;;;;;;;
156,136;-0,011470948;0,002074414;1,001610601;1,36796;-0,31477;62,5793;0;;;;;;;;;;;;;
156,178;-0,010006116;0,006833843;0,959389399;1,3695;-0,31266;62,60492;0;;;;;;;;;;;;;
156,214;-0,022819572;0,002196738;0,976229358;1,36878;-0,31357;62,63014;0;;;;;;;;;;;;;
156,253;-0,038805301;0,008542304;1,021867482;1,36887;-0,31335;62,65484;0;;;;;;;;;;;;;
156,299;-0,038073394;0,011104995;1,051643221;1,3677;-0,31392;62,6791;0;;;;;;;;;;;;;
156,299;-0,029286442;0,008542304;1,046761468;1,3677;-0,31392;62,6791;0;;;;;;;;;;;;;
156,334;-0,00732212;0,004880734;1,007346585;1,36826;-0,31428;62,70284;0;;;;;;;;;;;;;
156,375;-0,011836901;0,00646789;0,956948012;1,36723;-0,31486;62,72595;0;;;;;;;;;;;;;
156,416;-0,017816514;0,004880734;0,989286442;1,36687;-0,31449;62,74845;0;;;;;;;;;;;;;
156,456;-0,032703364;0,006345566;1,022844037;1,36676;-0,31527;62,77046;0;;;;;;;;;;;;;
156,493;-0,043808359;0,009151886;1,061527013;1,36673;-0,31363;62,79181;0;;;;;;;;;;;;;
156,496;-0,02867686;0,004026504;1,033094801;1,36673;-0,31363;62,79181;0;;;;;;;;;;;;;
156,535;-0,006955148;0,002074414;0,998926606;1,36947;-0,31242;62,81257;0;;;;;;;;;;;;;
156,574;-0,018182467;0,00927421;0,964880734;1,36905;-0,31006;62,83264;0;;;;;;;;;;;;;
156,613;-0,01659633;-0,00280632;0,976350663;1,37047;-0,3124;62,85214;0;;;;;;;;;;;;;
156,653;-0,039659531;0,012446483;1,03980632;1,36992;-0,31026;62,87109;0;;;;;;;;;;;;;
156,695;-0,034534149;0,006101937;1,04066055;1,37134;-0,31453;62,88953;0;;;;;;;;;;;;;
156,695;-0,033802243;0,009396534;1,057621814;1,37134;-0,31453;62,88953;0;;;;;;;;;;;;;
156,735;0,000610601;0,00646789;0,977571865;1,37128;-0,31294;62,90744;0;;;;;;;;;;;;;
156,777;-0,015985729;0,004026504;0,976229358;1,37088;-0,31609;62,92485;0;;;;;;;;;;;;;
156,823;-0,020379205;0,005979613;0,957924567;1,37078;-0,31231;62,94178;0;;;;;;;;;;;;;
156,852;-0,03904893;0,005734964;1,044809378;1,3705;-0,31533;62,95824;0;;;;;;;;;;;;;
156,892;-0,036974516;0,0157421;1,040781855;1,36931;-0,31117;62,96619;0;;;;;;;;;;;;;
156,893;-0,029897044;0,004759429;1,059330275;1,36931;-0,31117;62,96619;0;;;;;;;;;;;;;
156,935;-0,011959225;0,005734964;0,981720693;1,36808;-0,31391;62,96482;0;;;;;;;;;;;;;
156,973;-0,010250765;0,00646789;0,969517839;1,36829;-0,31408;62,95781;0;;;;;;;;;;;;;
157,012;-0,024771662;0;0,972201835;1,36829;-0,31465;62,94752;0;;;;;;;;;;;;;
157,053;-0,041611621;0,009640163;1,031020387;1,36926;-0,314;62,93537;0;;;;;;;;;;;;;
157,092;-0,03904893;0,004271152;1,045663609;1,36986;-0,31577;62,92221;0;;;;;;;;;;;;;
157,095;-0,030019368;0,006101937;1,060550459;1,36986;-0,31577;62,92221;0;;;;;;;;;;;;;
157,133;-0,011592253;0,008176351;0,988432212;1,37092;-0,31341;62,90863;0;;;;;;;;;;;;;
157,174;-0,01293476;0,003050968;0,966955148;1,37369;-0,31517;62,89493;0;;;;;;;;;;;;;
157,214;-0,023795107;0,00732212;0,990506626;1,37606;-0,31368;62,88122;0;;;;;;;;;;;;;
157,252;-0,036486239;0,007931702;1,022478084;1,37698;-0,31561;62,86768;0;;;;;;;;;;;;;
157,294;-0,043197757;0,008785933;1,069703364;1,37698;-0,31561;62,86768;0;;;;;;;;;;;;;
157,297;-0,02220897;0,009151886;1,036510703;1,37951;-0,31348;62,85439;0;;;;;;;;;;;;;
157,343;-0,013545362;0,003172273;1,009420999;1,37951;-0,31348;62,85439;0;;;;;;;;;;;;;
157,373;-0,019158002;0,009151886;0,952433231;1,37766;-0,31438;62,83699;0;;;;;;;;;;;;;
157,413;-0,015985729;-0,004759429;0,988553517;1,3782;-0,31753;62,81735;0;;;;;;;;;;;;;
157,454;-0,024039755;0,006101937;0,989407747;1,3782;-0,31753;62,81735;0;;;;;;;;;;;;;
157,491;-0,032093782;0,004514781;1,047372069;1,37613;-0,31816;62,79659;0;;;;;;;;;;;;;
157,494;-0,029897044;0,009396534;1,049201835;1,37613;-0,31816;62,79659;0;;;;;;;;;;;;;
157,533;-0,014765545;0,006101937;1,031141692;1,37567;-0,31696;62,77531;0;;;;;;;;;;;;;
157,573;-0,01293476;0,005734964;0,96366055;1,3742;-0,31918;62,75399;0;;;;;;;;;;;;;
157,615;-0,026357798;0,007931702;0,97488685;1,37391;-0,3189;62,73288;0;;;;;;;;;;;;;
157,652;-0,031605505;0,000243629;1,007101937;1,37438;-0,32101;62,70778;0;;;;;;;;;;;;;
157,691;-0,038439348;0,009640163;1,044443425;1,3721;-0,31862;62,68052;0;;;;;;;;;;;;;
157,694;-0,028066259;0,006223242;1,056523955;1,3721;-0,31862;62,68052;0;;;;;;;;;;;;;
157,739;-0,015985729;0,008542304;1,016986748;1,3718;-0,31918;62,65237;0;;;;;;;;;;;;;
157,772;-0,017205912;0,009151886;0,969639144;1,37082;-0,31721;62,62398;0;;;;;;;;;;;;;
157,813;-0,02501631;0,001830785;0,968541284;1,36956;-0,31779;62,59573;0;;;;;;;;;;;;;
157,852;-0,030507645;0,005247706;1,030043833;1,3684;-0,31729;62,56788;0;;;;;;;;;;;;;
157,892;-0,033313965;0,005734964;1,04066055;1,36916;-0,32055;62,54505;0;;;;;;;;;;;;;
157,895;-0,026846075;0,006955148;1,06311315;1,36916;-0,32055;62,54505;0;;;;;;;;;;;;;
157,934;-0,009517839;0,006345566;1,007834862;1,36697;-0,31773;62,5254;0;;;;;;;;;;;;;
157,974;-0,010250765;0,004393476;0,978913354;1,36854;-0,32082;62,50799;0;;;;;;;;;;;;;
158,012;-0,02501631;0,00561366;0,977327217;1,36684;-0,31769;62,49202;0;;;;;;;;;;;;;
158,053;-0,02977472;-0,003905199;1,016010194;1,36665;-0,32074;62,47713;0;;;;;;;;;;;;;
158,091;-0,03990316;0,011714577;1,059330275;1,36599;-0,31826;62,46306;0;;;;;;;;;;;;;
158,094;-0,021599388;0,005003058;1,046883792;1,36599;-0,31826;62,46306;0;;;;;;;;;;;;;
158,134;-0,020622834;0,008054027;1,036389399;1,36673;-0,3213;62,44963;0;;;;;;;;;;;;;
158,172;-0,011592253;0,009151886;0,953287462;1,36825;-0,31964;62,43673;0;;;;;;;;;;;;;
158,213;-0,020745158;-0,00280632;0,99538736;1,36771;-0,32248;62,42429;0;;;;;;;;;;;;;
158,256;-0,029042813;0,00646789;0,993190622;1,36758;-0,31945;62,4122;0;;;;;;;;;;;;;
158,29;-0,028432212;0,006345566;1,051643221;1,36927;-0,32026;62,40043;0;;;;;;;;;;;;;
158,293;-0,024528033;0,007809378;1,036510703;1,36927;-0,32026;62,40043;0;;;;;;;;;;;;;
158,333;-0,010738022;0,005857288;1,030653415;1,36804;-0,31794;62,38895;0;;;;;;;;;;;;;
158,386;-0,016229358;0,007199796;0,953043833;1,36716;-0,31839;62,37782;0;;;;;;;;;;;;;
158,412;-0,023551478;0,006711519;0,985869521;1,36739;-0,31761;62,367;0;;;;;;;;;;;;;
158,452;-0,035876656;0,001830785;0,996607543;1,36583;-0,31962;62,35644;0;;;;;;;;;;;;;
158,493;-0,039293578;0,006833843;1,055913354;1,36287;-0,32029;62,34613;0;;;;;;;;;;;;;
158,494;-0,022819572;0,008176351;1,037975535;1,36287;-0,32029;62,34613;0;;;;;;;;;;;;;
158,533;-0,011592253;0,000731906;1,025284404;1,36293;-0,3228;62,33614;0;;;;;;;;;;;;;
158,574;-0,020988787;0,00732212;0,968663609;1,3601;-0,32058;62,32649;0;;;;;;;;;;;;;
