0;0;0;0;0;0;0;0;;;;# ;Evento;T inicial;T Final;A;C;FN;FM;FD;D
2,43;0,019326198;0,037294597;1,076277268;-0,42911;-0,68668;-49,56993;0;;;;;;;;;;;;;
2,469;-0,027166157;0,047788991;0,984755352;-0,42163;-0,72872;-49,54762;0;;;;;;;;;;;;;
2,508;0,033115189;0,04888787;1,053091743;-0,41099;-0,7784;-49,52562;0;;;;;;;;;;;;;
2,511;0,003828746;0,03766157;0,993908257;-0,41099;-0,7784;-49,52562;0;;;;;;;;;;;;;
2,548;-0,01459735;0,024237513;1,023194699;-0,41617;-0,81405;-49,50417;0;;;;;;;;;;;;;
2,588;0,009197757;0,014841998;1,073103976;-0,42438;-0,82786;-49,48286;0;;;;;;;;;;;;;
2,627;0,04495209;0,017891947;1,064318043;-0,41538;-0,83201;-49,46165;0;;;;;;;;;;;;;
2,665;-0,005689093;0,033878695;0,957055046;-0,43588;-0,82521;-49,43554;0;;;;;;;;;;;;;
2,705;-0,020576962;0,03314577;0,931185525;-0,45063;-0,83413;-49,4059;0;;;;;;;;;;;;;
2,706;0,027136595;0,044616718;0,95437105;-0,45063;-0,83413;-49,4059;0;;;;;;;;;;;;;
2,749;-0,020699286;0,063653415;0,96840367;-0,46679;-0,87069;-49,37423;0;;;;;;;;;;;;;
2,788;-0,01911315;0,083544343;0,936066259;-0,46679;-0,87069;-49,37423;0;;;;;;;;;;;;;
2,827;-0,016671764;0,044494393;0,981217125;-0,38335;-0,9839;-49,33569;0;;;;;;;;;;;;;
2,879;-0,065117227;0,045593272;0,995006116;-0,33554;-1,00655;-49,29492;0;;;;;;;;;;;;;
2,905;-0,014109072;0,024237513;0,964743119;-0,28486;-1,03243;-49,25286;0;;;;;;;;;;;;;
2,906;-0,048399592;0,016671764;0,972674822;-0,28486;-1,03243;-49,25286;0;;;;;;;;;;;;;
2,948;0,004194699;0,013011213;0,973163099;-0,25811;-1,02075;-49,20655;0;;;;;;;;;;;;;
2,989;-0,008618756;0,037539246;0,993297655;-0,21669;-1,02613;-49,14827;0;;;;;;;;;;;;;
3,027;-0,027410805;0,063165138;0,959617737;-0,20328;-1,05693;-49,03798;0;;;;;;;;;;;;;
3,068;0,027868502;0,038393476;1,042840979;-0,20848;-1,09918;-48,85355;0;;;;;;;;;;;;;
3,106;0,018228338;0,033878695;0,971211009;-0,26473;-1,14081;-48,60605;0;;;;;;;;;;;;;
3,109;0,0272579;0,029119266;1,008185525;-0,26473;-1,14081;-48,60605;0;;;;;;;;;;;;;
3,148;0,019448522;0,031559633;1,004280326;-0,36803;-1,23369;-48,36844;0;;;;;;;;;;;;;
3,187;0,007366972;0,040101937;1,04259735;-0,4676;-1,2936;-48,15876;0;;;;;;;;;;;;;
3,227;0,016763507;0,040590214;1,025025484;-0,4676;-1,2936;-48,15876;0;;;;;;;;;;;;;
3,281;0,03738634;0,06182263;1,053214067;-0,59925;-1,39715;-47,98237;0;;;;;;;;;;;;;
3,304;0,023963303;0,055721713;1,064928644;-0,60839;-1,43403;-47,88833;0;;;;;;;;;;;;;
3,306;0,012004077;0,070853211;1,062243629;-0,60839;-1,43403;-47,88833;0;;;;;;;;;;;;;
3,347;-0,00251682;0,061334353;1,029662589;-0,62641;-1,49047;-47,85943;0;;;;;;;;;;;;;
3,404;0,046416922;0,08122528;1,05833945;-0,63218;-1,55037;-47,87944;0;;;;;;;;;;;;;
3,426;-0,015573904;0,036807339;0,995982671;-0,65793;-1,59385;-47,9433;0;;;;;;;;;;;;;
3,466;0,036409786;0,045836901;1,053823649;-0,6763;-1,60452;-48,03024;0;;;;;;;;;;;;;
3,505;0,061426096;0,015696228;1,046502548;-0,72536;-1,57688;-48,12555;0;;;;;;;;;;;;;
3,51;-0,007397554;0,031316004;1,010503568;-0,72536;-1,57688;-48,12555;0;;;;;;;;;;;;;
3,546;0,069846075;0,016062181;1,049431193;-0,70113;-1,53012;-48,22618;0;;;;;;;;;;;;;
3,585;0,018349643;0,046447503;0,959617737;-0,71762;-1,49154;-48,33508;0;;;;;;;;;;;;;
3,625;0,016153925;0,029851172;1,03137105;-0,66065;-1,46074;-48,45013;0;;;;;;;;;;;;;
3,666;0,006879715;0,069022426;0,905192661;-0,66751;-1,46268;-48,56882;0;;;;;;;;;;;;;
3,705;0,018960245;0,040345566;0,981826707;-0,64436;-1,50894;-48,67715;0;;;;;;;;;;;;;
3,707;0,054958206;0,036319062;1,086039755;-0,64436;-1,50894;-48,67715;0;;;;;;;;;;;;;
3,747;-0,024116208;0,0497421;0,883471967;-0,67162;-1,53566;-48,77516;0;;;;;;;;;;;;;
3,798;0,099865443;0,050351682;1,052359837;-0,65295;-1,56336;-48,85759;0;;;;;;;;;;;;;
3,826;-0,019845056;0,018502548;1,043329256;-0,73812;-1,56483;-48,93314;0;;;;;;;;;;;;;
3,866;0,062280326;0,007885831;1,004523955;-0,71366;-1,5667;-48,9939;0;;;;;;;;;;;;;
3,912;0,068748216;0,028265036;1,018802243;-0,72711;-1,55393;-49,04803;0;;;;;;;;;;;;;
3,913;-0,022285423;0,05169419;0,929843017;-0,72711;-1,55393;-49,04803;0;;;;;;;;;;;;;
3,947;0,022986748;0,028508665;0,931551478;-0,7315;-1,54959;-49,08765;0;;;;;;;;;;;;;
3,985;0,040559633;0,00056473;0,95522528;-0,74384;-1,55716;-49,11454;0;;;;;;;;;;;;;
4,025;0,060083588;-0,000289501;0,90885423;-0,7833;-1,5422;-49,13116;0;;;;;;;;;;;;;
4,064;0,073751274;0,01996738;0,920568807;-0,81436;-1,51901;-49,13217;0;;;;;;;;;;;;;
4,105;0,056911315;0,012156983;0,909097859;-0,88074;-1,50169;-49,12144;0;;;;;;;;;;;;;
4,106;0,07558104;-0,00590316;0,929477064;-0,88074;-1,50169;-49,12144;0;;;;;;;;;;;;;
4,147;0,065697248;0,008496432;0,979508665;-0,93547;-1,47745;-49,09931;0;;;;;;;;;;;;;
4,196;0,035922528;0,011302752;0,954248726;-0,98713;-1,45837;-49,07136;0;;;;;;;;;;;;;
4,226;0,049589195;0,010814475;1,003182467;-1,01249;-1,44267;-49,03994;0;;;;;;;;;;;;;
4,264;0,056788991;0,017525994;0,97938634;-1,01249;-1,44267;-49,03994;0;;;;;;;;;;;;;
4,307;0,051663609;0,037539246;1,054800204;-1,07051;-1,44998;-49,00415;0;;;;;;;;;;;;;
4,307;0,024817533;0,017282365;1,02124261;-1,07051;-1,44998;-49,00415;0;;;;;;;;;;;;;
4,347;0,030552497;0,01459735;1,071640163;-1,04929;-1,46739;-48,96362;0;;;;;;;;;;;;;
4,386;0,044586137;0,038148828;1,099218145;-0,96782;-1,50534;-48,92019;0;;;;;;;;;;;;;
4,426;0,001509684;0,047667686;1,021974516;-0,90031;-1,5598;-48,87208;0;;;;;;;;;;;;;
4,465;0,029454638;0,056453619;1,037594292;-0,82056;-1,5995;-48,82081;0;;;;;;;;;;;;;
4,504;0,030797146;0,044982671;1,081158002;-0,83001;-1,64679;-48,77065;0;;;;;;;;;;;;;
4,546;0,023109072;0,055599388;1,015994903;-0,81718;-1,68639;-48,71908;0;;;;;;;;;;;;;
4,549;0,02359735;0,051571865;1,048332314;-0,81718;-1,68639;-48,71908;0;;;;;;;;;;;;;
4,591;-0,008008155;0,033878695;0,979264016;-0,82478;-1,70999;-48,6672;0;;;;;;;;;;;;;
4,625;0,00675739;0,047423038;1,104954128;-0,79788;-1,72418;-48,61338;0;;;;;;;;;;;;;
4,664;-0,054988787;0,027654434;0,990857288;-0,75544;-1,73243;-48,56297;0;;;;;;;;;;;;;
4,719;0,005780836;0,034;1,000253823;-0,69067;-1,74443;-48,51456;0;;;;;;;;;;;;;
4,743;0,013102956;0,044616718;1,024659531;-0,66399;-1,76878;-48,46881;0;;;;;;;;;;;;;
4,745;-0,001906218;0,025945973;0,986463812;-0,66399;-1,76878;-48,46881;0;;;;;;;;;;;;;
4,786;0,014811417;0,063165138;1,023072375;-0,65717;-1,78232;-48,42503;0;;;;;;;;;;;;;
4,826;0,032993884;0,036562691;0,937897044;-0,6784;-1,8063;-48,38791;0;;;;;;;;;;;;;
4,866;0,064720693;0,045348624;1,010869521;-0,74812;-1,80099;-48,35112;0;;;;;;;;;;;;;
4,904;0,048369011;0,031925586;1,005622834;-0,81988;-1,8231;-48,31383;0;;;;;;;;;;;;;
4,944;0,001266055;0,051328236;0,962546381;-0,81988;-1,8231;-48,31383;0;;;;;;;;;;;;;
4,948;0,111823649;0,025214067;1,006598369;-0,81988;-1,8231;-48,31383;0;;;;;;;;;;;;;
4,986;0,033848114;0,024604485;0,957420999;-0,92068;-1,83091;-48,27842;0;;;;;;;;;;;;;
5,025;0,044586137;0,037173293;0,926792049;-0,95556;-1,82684;-48,24218;0;;;;;;;;;;;;;
5,065;0,048003058;0,033634047;0,960960245;-0,98993;-1,83871;-48,2027;0;;;;;;;;;;;;;
5,103;0,006513761;0,042054027;0,981094801;-1,01787;-1,84272;-48,16189;0;;;;;;;;;;;;;
5,142;0,041779817;0,025214067;0,985365953;-1,02094;-1,85853;-48,1199;0;;;;;;;;;;;;;
5,144;0,033969419;0,055233435;1,003792049;-1,02094;-1,85853;-48,1199;0;;;;;;;;;;;;;
5,187;0,004805301;0,05816208;1,008429154;-1,03824;-1,88553;-48,07859;0;;;;;;;;;;;;;
5,23;-7,65E-05;0,068778797;0,984511723;-1,03723;-1,91556;-48,03739;0;;;;;;;;;;;;;
5,263;0,019936799;0,081468909;1,023682977;-1,02828;-1,9434;-47,99668;0;;;;;;;;;;;;;
